#time fr_OV_exp
11.730205278592393 0.5646359583952467
22.287390029325366 1.1589895988112922
32.844574780058565 1.9910846953937593
41.6422287390028 1.7236255572065389
46.92082111436946 0.029717682020802272
64.51612903225794 0.059435364041604544
69.79472140762459 0.8618127786032694
76.8328445747801 2.1099554234769684
85.63049853372434 1.0995542347696876
87.39002932551307 0.2971768202080227
94.42815249266857 0.8023774145616649
97.94721407624627 1.961367013372957
104.98533724340166 3.7741456166419027
115.54252199413486 3.1797919762258537
131.3782991202346 3.5066864784546823
145.4545454545455 3.922734026745914
164.8093841642227 4.160475482912336
168.32844574780063 3.4472511144130777
178.8856304985336 4.546805349182765
185.9237536656891 6.092124814264491
200 6.181277860326897
208.79765395894424 6.686478454680536
214.0762463343109 8.647845468053493
235.19061583577707 8.410104011887075
249.26686217008796 8.172362555720655
259.82404692082105 7.518573551263001
273.90029325513194 7.072808320950967
284.457478005865 6.6270430906389315
284.457478005865 7.845468053491828
289.73607038123157 10.371471025260032
300.29325513196477 9.598811292719168
312.6099706744867 9.301634472511145
321.40762463343094 8.945022288261518
326.6862170087975 9.598811292719168
328.44574780058656 11.441307578008916
337.2434017595308 10.401188707280832
351.3196480938416 9.390787518573552
354.8387096774193 11.322436849925708
365.39589442815236 9.836552748885588
368.91495601173006 11.381872213967311
379.47214076246337 9.361069836552751
391.7888563049853 11.322436849925708
400.58651026392954 9.569093610698367
402.3460410557184 10.698365527488857
414.6627565982403 9.777117384843983
423.46041055718456 11.2332838038633
426.97947214076225 13.997028231797922
444.57478005865096 11.589895988112929
453.3724340175952 12.332838038632989
462.17008797653966 11.85735512630015
470.9677419354839 12.362555720653791
472.7272727272725 13.343239227340268
479.76539589442814 12.838038632986628
493.8416422287389 12.421991084695394
500.8797653958943 11.827637444279349
509.67741935483855 11.411589895988113
520.2346041055719 10.193164933135217
530.791788856305 10.430906389301636
541.348973607038 10.936106983655275
560.7038123167154 11.203566121842497
578.2991202346041 11.679049034175335
590.615835777126 11.35215453194651
590.615835777126 12.213967310549778
602.9325513196479 13.135215453194652
606.4516129032256 12.154531946508174
617.0087976539587 11.768202080237742
622.2873900293255 10.936106983655275
629.3255131964809 11.679049034175335
639.882697947214 10.757800891530463
643.4017595307919 13.937592867756317
650.4398826979473 12.332838038632989
664.5161290322578 11.500742942050522
669.7947214076246 12.184249628528976
669.7947214076246 13.016344725111443
687.3900293255131 15.09658246656761
685.6304985337242 12.719167904903419
697.9472140762464 11.530460624071324
708.5043988269795 9.777117384843983
713.782991202346 11.381872213967311
717.3020527859237 13.640416047548293
726.099706744868 11.322436849925708
736.656891495601 12.303120356612185
738.4164222873899 10.460624071322437
748.973607038123 11.708766716196138
761.2903225806451 12.689450222882616
764.8093841642226 12.154531946508174
787.6832844574778 11.619613670133731
789.4428152492669 12.808320950965825
801.7595307917886 13.907875185735515
812.3167155425217 12.60029717682021
815.8357771260996 11.946508172362556
829.9120234604104 11.768202080237742
836.950146627566 11.35215453194651
842.2287390029323 12.808320950965825
849.2668621700877 10.96582466567608
859.824046920821 10.579494799405648
863.3431085043987 11.797919762258545
872.140762463343 11.263001485884102
882.6979472140763 12.511144130757803
887.9765395894426 11.530460624071324
895.014662756598 9.925705794947994
905.5718475073313 12.719167904903419
910.8504398826976 11.025260029717684
916.1290322580644 9.331352154531947
926.6862170087975 10.936106983655275
931.964809384164 9.153046062407133
940.7624633431083 10.460624071322437
951.3196480938416 9.628528974739972
953.0791788856304 10.846953937592868
958.3577712609967 9.034175334323924
968.91495601173 8.826151560178307
968.91495601173 10.549777117384844
979.4721407624631 12.124814264487371
990.0293255131965 10.10401188707281
997.0674486803518 10.787518573551264
1012.9032258064515 10.341753343239228
1019.9413489736071 11.97622585438336
1032.2580645161288 12.065378900445767
1041.055718475073 12.689450222882616
1051.6129032258063 11.916790490341754
1063.9296187683283 10.757800891530463
1065.6891495601174 12.511144130757803
1076.2463343108502 13.283803863298663
1083.2844574780058 11.47102526002972
1093.841642228739 12.511144130757803
1097.3607038123166 10.96582466567608
1106.1583577712609 12.24368499257058
1114.956011730205 10.817236255572068
1118.4750733137828 12.511144130757803
1129.032258064516 10.668647845468055
1134.3108504398824 12.332838038632989
1144.8680351906157 13.402674591381874
1151.9061583577711 11.173848439821695
1157.184750733138 12.154531946508174
1167.741935483871 11.797919762258545
1167.741935483871 12.630014858841012
1178.2991202346038 14.502228826151562
1185.3372434017595 12.540861812778605
1188.856304985337 10.312035661218426
1199.4134897360702 12.303120356612185
1208.2111436950145 11.619613670133731
1209.9706744868033 12.659732540861814
1220.5278592375366 14.264487369985144
1229.3255131964809 13.194650817236257
1238.123167155425 14.205052005943537
1241.6422287390026 10.72808320950966
1253.9589442815247 10.549777117384844
1262.756598240469 13.075780089153048
1264.5161290322578 12.154531946508174
1269.7947214076244 11.35215453194651
1283.8709677419354 12.481426448737
1283.8709677419354 10.936106983655275
1297.9472140762462 10.757800891530463
1296.1876832844575 12.005943536404162
1304.9853372434018 13.10549777117385
1313.782991202346 12.630014858841012
1322.5806451612902 12.124814264487371
1333.1378299120233 10.609212481426448
1345.454545454545 11.292719167904904
1356.0117302052786 12.332838038632989
1371.847507331378 11.887072808320951
1382.404692082111 11.35215453194651
1387.6832844574778 13.075780089153048
1399.9999999999995 11.381872213967311
1410.557184750733 11.73848439821694
1419.354838709677 10.87667161961367
1421.1143695014662 12.362555720653791
1429.9120234604102 13.194650817236257
1440.4692082111437 12.362555720653791
1452.7859237536654 11.084695393759288
1466.8621700879762 12.213967310549778
